name,longitude,latitude
Мурминское,40.0445048,54.6046614
река Мурмышка,37.215611111111116,57.376111111111115
река Мурмышка,37.14138888888889,57.26580555555555
река Мурма,42.069595,57.75207
река Мурма,42.165155,57.753592
Мурманово,39.306106,59.2632615
река Мурмага,39.46219444444445,56.46219444444445
река Мурмага,39.38611111111111,56.357
река Мурмиш,39.058444,56.727214
река Мурмиш,38.907264,56.716342
